match_id,date,year,tournament_name,event_name,is_official,player_1_name,player_1_smash_id,player_1_region,player_1_pr,player_1_score,player_1_legends,player_2_name,player_2_smash_id,player_2_score,player_2_legends,winner,maps
67322836,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,Zivai,2580895,EU,1,1,"MORDEX, RAYMAN, WU_SHANG, MORDEX",Kyna,135748,3,"TEROS, TEROS, TEROS, TEROS",Player 2,"FortressoftheLions, Apocalypse, DemonIsland, FortressoftheLions"
67322820,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,Zivai,2580895,EU,1,1,"RAYMAN, RAYMAN, TEROS, RAYMAN",yüz,73254,3,", , , ",Player 2,"Apocalypse, Apocalypse, MiamiDome, Apocalypse"
67322818,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,Zivai,2580895,EU,1,3,"RAYMAN, RAYMAN, RAYMAN",Impala,168635,0,"EMBER, KAYA, EMBER",Player 1,"MiamiDome, MiamiDome, FortressoftheLions"
67317310,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,Zivai,2580895,EU,1,3,"RAYMAN, RAYMAN, RAYMAN, RAYMAN",megD,142100,1,"VAL, VAL, VAL, VAL",Player 1,"FortressoftheLions, FortressoftheLions, DemonIsland, DemonIsland"
67317302,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,Zennnnn,141522,2,Not Reported,Player 1,Not Reported
67245650,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG",Pugsy,146298,0,"JHALA, JHALA, JHALA",Player 1,"FortressoftheLions, FortressoftheLions, FortressoftheLions"
67245646,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,prplexity,149264,0,Not Reported,Player 1,Not Reported
67242719,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,Angelos,146049,0,Not Reported,Player 1,Not Reported
67242715,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,Credentials,96858,0,Not Reported,Player 1,Not Reported
67242707,2023-11-03,2023,Brawlhalla World Championship Expo 2023,1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,b-rog,158537,0,Not Reported,Player 1,Not Reported
66406207,2023-10-14,2023,Brawlhalla - Autumn Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"RAYMAN, RAYMAN, RAYMAN",megD,142100,0,"VAL, VAL, VAL",Player 1,"Brawlhaven, DemonIsland, MiamiDome"
66406200,2023-10-14,2023,Brawlhalla - Autumn Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,0,"RAYMAN, TEROS, TEROS",lores,132,3,"KAYA, KAYA, KAYA",Player 2,"DemonIsland, DemonIsland, DemonIsland"
66406199,2023-10-14,2023,Brawlhalla - Autumn Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,"WU_SHANG, MORDEX, WU_SHANG, WU_SHANG, WU_SHANG",lores,132,3,"KAYA, KAYA, KAYA, KAYA, KAYA",Player 2,"FortressoftheLions, DemonIsland, FortressoftheLions, DemonIsland, MiamiDome"
66372485,2023-10-14,2023,Brawlhalla - Autumn Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"MORDEX, MORDEX, MORDEX, WU_SHANG",Kyna,135748,1,"TEROS, TEROS, TEROS, TEROS",Player 1,"DemonIsland, DemonIsland, DemonIsland, Apocalypse"
66372482,2023-10-14,2023,Brawlhalla - Autumn Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, MORDEX, MORDEX, WU_SHANG, WU_SHANG",lores,132,2,"KAYA, KAYA, KAYA, KAYA, KAYA",Player 1,"DemonIsland, DemonIsland, DemonIsland, FortressoftheLions, FortressoftheLions"
66372479,2023-10-14,2023,Brawlhalla - Autumn Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG",luna,51494,0,"VOLKOV, VOLKOV, ASURI",Player 1,"Apocalypse, Apocalypse, Apocalypse"
66372476,2023-10-14,2023,Brawlhalla - Autumn Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG",Mounir,79853,0,"JAEYUN, RAYMAN, JAEYUN",Player 1,"MiamiDome, Apocalypse, MiamiDome"
66372472,2023-10-14,2023,Brawlhalla - Autumn Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG, WU_SHANG",Sandstorm,74433,1,"TEZCA, TEZCA, TEZCA, TEZCA",Player 1,"Apocalypse, Apocalypse, Apocalypse, Apocalypse"
66372467,2023-10-14,2023,Brawlhalla - Autumn Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG, WU_SHANG",Neeze,149303,1,"MORDEX, MORDEX, MORDEX, MORDEX",Player 1,"Apocalypse, Apocalypse, Apocalypse, Apocalypse"
66372462,2023-10-14,2023,Brawlhalla - Autumn Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,"WU_SHANG, WU_SHANG, WU_SHANG, TEROS, TEROS",megD,142100,3,"VAL, VAL, VAL, VAL, VAL",Player 2,"FortressoftheLions, DemonIsland, DemonIsland, DemonIsland, DemonIsland"
65474519,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"MORDEX, MORDEX, MORDEX",Neeze,149303,0,"ASURI, VAL, ASURI",Player 1,"TheEnigma, Apocalypse, DemonIsland"
65474518,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"MORDEX, MORDEX, MORDEX, MORDEX",Neeze,149303,1,"BODVAR, VAL, VAL, VAL",Player 1,"FortressoftheLions, Apocalypse, Apocalypse, Apocalypse"
65474516,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"MORDEX, MORDEX, MORDEX, WU_SHANG",lil mevv,149208,1,"CASPIAN, XULL, CASPIAN, CASPIAN",Player 1,"Apocalypse, Apocalypse, Apocalypse, Apocalypse"
65474435,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, MORDEX, MORDEX",heartbleat,78710,0,"KOJI, ASURI, KOJI",Player 1,"MiamiDome, Apocalypse, MiamiDome"
65474427,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, JHALA, JHALA",Seijaru,110498,0,", KOJI, KOJI",Player 1,"MiamiDome, Apocalypse, FortressoftheLions"
65473949,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,Bleron,46361,0,Not Reported,Player 1,Not Reported
65473917,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,Snowb4ll,148304,0,Not Reported,Player 1,Not Reported
65472419,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,Not Reported,nezu,76021,0,Not Reported,Player 1,Not Reported
65472411,2023-09-23,2023,Europe - Autumn Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,Not Reported,wadey3000,157083,0,Not Reported,Player 1,Not Reported
65184532,2023-09-16,2023,Campus Clash 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,-1,Not Reported,zeiv,154131,-1,Not Reported,Draw,Not Reported
65184528,2023-09-16,2023,Campus Clash 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,-1,Not Reported,VeX,154822,-1,Not Reported,Draw,Not Reported
65184464,2023-09-16,2023,Campus Clash 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,-1,Not Reported,Sgango,150942,0,Not Reported,Player 2,Not Reported
63230084,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG",Sgrape,76648,0,"TEZCA, TEZCA, TEZCA",Player 1,"FortressoftheLions, Brawlhaven, Apocalypse"
63230083,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG",Sgrape,76648,0,"THEA, ORION, TEZCA",Player 1,"FortressoftheLions, MiamiDome, FortressoftheLions"
63230081,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG",xJcoolJ,162033,0,"ASURI, ASURI, ASURI",Player 1,"Apocalypse, Apocalypse, Apocalypse"
63222265,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"TEROS, TEROS, WU_SHANG, HATTORI, HATTORI",FryDasOle,149205,2,"FAIT, FAIT, FAIT, FAIT, FAIT",Player 1,"Apocalypse, MiamiDome, FortressoftheLions, Apocalypse, MiamiDome"
63222257,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG",Deltabh,75206,0,"TEROS, TEROS, TEROS",Player 1,"Apocalypse, FortressoftheLions, FortressoftheLions"
63221967,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,Mehr lean,76660,1,Not Reported,Player 1,Not Reported
63221935,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,ws_bh,156884,0,Not Reported,Player 1,Not Reported
63218938,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,Not Reported,Pierchy,157354,0,Not Reported,Player 1,Not Reported
63218927,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,Not Reported,Giraudog2005,153074,0,Not Reported,Player 1,Not Reported
63218911,2023-07-29,2023,Europe - Summer Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,Not Reported,BEANGOD,47288,0,Not Reported,Player 1,Not Reported
62467440,2023-07-07,2023,DreamHack Valencia 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG",Impala,168635,0,"KAYA, KAYA, KAYA",Player 1,"Apocalypse, FortressoftheLions, MiamiDome"
62467439,2023-07-07,2023,DreamHack Valencia 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG, WU_SHANG",luna,51494,1,"LUCIEN, LUCIEN, LUCIEN, LUCIEN",Player 1,"Apocalypse, Apocalypse, Apocalypse, Apocalypse"
62467437,2023-07-07,2023,DreamHack Valencia 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,"WU_SHANG, WU_SHANG, WU_SHANG, WU_SHANG",Wess,37977,1,", , , ",Player 1,"Brawlhaven, Apocalypse, FortressoftheLions, Apocalypse"
62465870,2023-07-07,2023,DreamHack Valencia 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,Not Reported,Sgrape,76648,1,Not Reported,Player 1,Not Reported
62465864,2023-07-07,2023,DreamHack Valencia 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,Not Reported,acno?,144399,2,Not Reported,Player 1,Not Reported
62462765,2023-07-07,2023,DreamHack Valencia 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,Not Reported,Pavelski,120660,1,Not Reported,Player 1,Not Reported
62462761,2023-07-07,2023,DreamHack Valencia 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,Not Reported,EssJay,120289,0,Not Reported,Player 1,Not Reported
62462753,2023-07-07,2023,DreamHack Valencia 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,Not Reported,zBlackneight,148496,0,Not Reported,Player 1,Not Reported
61697651,2023-06-18,2023,The Bearded Moose,Brawlhalla 1v1s ($1000),No,Zivai,2580895,EU,1,-1,Not Reported,RaazuQu,153199,0,Not Reported,Player 2,Not Reported
61697398,2023-06-18,2023,The Bearded Moose,Brawlhalla 1v1s ($1000),No,Zivai,2580895,EU,1,-1,Not Reported,Benjihyppääjä,113715,0,Not Reported,Player 2,Not Reported
61697390,2023-06-18,2023,The Bearded Moose,Brawlhalla 1v1s ($1000),No,Zivai,2580895,EU,1,-1,Not Reported,Vexuxe,105880,-1,Not Reported,Draw,Not Reported
61697374,2023-06-18,2023,The Bearded Moose,Brawlhalla 1v1s ($1000),No,Zivai,2580895,EU,1,-1,Not Reported,Joeydolphin,152312,-1,Not Reported,Draw,Not Reported
61697342,2023-06-18,2023,The Bearded Moose,Brawlhalla 1v1s ($1000),No,Zivai,2580895,EU,1,-1,Not Reported,Gusk.-.,102833,-1,Not Reported,Draw,Not Reported
61135156,2023-06-02,2023,DreamHack Dallas 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,1,Not Reported,megD,142100,3,Not Reported,Player 2,Not Reported
61135152,2023-06-02,2023,DreamHack Dallas 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,Not Reported,acno?,144399,1,Not Reported,Player 1,Not Reported
61135146,2023-06-02,2023,DreamHack Dallas 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,Not Reported,Zennnnn,141522,1,Not Reported,Player 1,Not Reported
61135090,2023-06-02,2023,DreamHack Dallas 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,2,"WU_SHANG, WU_SHANG, WU_SHANG, WU_SHANG, WU_SHANG",Boomie,146606,3,", , , , ",Player 2,", , , , "
61112305,2023-06-02,2023,DreamHack Dallas 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,"MORDEX, MORDEX, MORDEX",jet bean,158362,0,"MORDEX, MORDEX, MORDEX",Player 1,"Apocalypse, Apocalypse, Brawlhaven"
61112301,2023-06-02,2023,DreamHack Dallas 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,Not Reported,yaamidash,48177,1,Not Reported,Player 1,Not Reported
61112293,2023-06-02,2023,DreamHack Dallas 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,Not Reported,jam!,113993,0,Not Reported,Player 1,Not Reported
60600125,2023-05-20,2023,Lost Kingdom: Spring Slam,Brawlhalla 1v1s EU,No,Zivai,2580895,EU,1,-1,Not Reported,Snitzel,156229,0,Not Reported,Player 2,Not Reported
60600113,2023-05-20,2023,Lost Kingdom: Spring Slam,Brawlhalla 1v1s EU,No,Zivai,2580895,EU,1,-1,Not Reported,Flashyyy,33785,-1,Not Reported,Draw,Not Reported
60599865,2023-05-20,2023,Lost Kingdom: Spring Slam,Brawlhalla 1v1s EU,No,Zivai,2580895,EU,1,-1,Not Reported,Vexuxe,105880,0,Not Reported,Player 2,Not Reported
60599833,2023-05-20,2023,Lost Kingdom: Spring Slam,Brawlhalla 1v1s EU,No,Zivai,2580895,EU,1,-1,Not Reported,Luke_DaMow,34777,-1,Not Reported,Draw,Not Reported
59894744,2023-04-28,2023,Brawlhalla - Spring Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"CASPIAN, CASPIAN, CASPIAN",Neeze,149303,0,"MORDEX, MORDEX, LUCIEN",Player 1,"DemonIsland, DemonIsland, Brawlhaven"
59894737,2023-04-28,2023,Brawlhalla - Spring Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,1,"CASPIAN, CASPIAN, CASPIAN, CASPIAN",yüz,73254,3,"VECTOR, VECTOR, VECTOR, VECTOR",Player 2,"Apocalypse, Apocalypse, FortressoftheLions, Apocalypse"
59894736,2023-04-28,2023,Brawlhalla - Spring Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,0,"RAYMAN, VAL, MORDEX",yüz,73254,3,"VECTOR, VECTOR, VECTOR",Player 2,"MiamiDome, Apocalypse, Apocalypse"
59863911,2023-04-28,2023,Brawlhalla - Spring Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,"PETRA, MORDEX, MORDEX, PETRA, PETRA",Neeze,149303,3,"LUCIEN, LUCIEN, LUCIEN, LUCIEN, LUCIEN",Player 2,"Apocalypse, FortressoftheLions, Brawlhaven, Brawlhaven, MiamiDome"
59863906,2023-04-28,2023,Brawlhalla - Spring Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,0,"PETRA, MORDEX, LUCIEN",luna,51494,3,"LUCIEN, LUCIEN, LUCIEN",Player 2,"MiamiDome, Apocalypse, Apocalypse"
59863903,2023-04-28,2023,Brawlhalla - Spring Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"MORDEX, MORDEX, MORDEX",Wess,37977,0,"ORION, TEZCA, TEZCA",Player 1,"DemonIsland, Brawlhaven, DemonIsland"
59863900,2023-04-28,2023,Brawlhalla - Spring Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"MORDEX, MORDEX, MORDEX, MORDEX, MORDEX",STING RAY,81144,2,"BRYNN, ORION, ORION, BRYNN, BRYNN",Player 1,"Brawlhaven, DemonIsland, Brawlhaven, Brawlhaven, Brawlhaven"
59863897,2023-04-28,2023,Brawlhalla - Spring Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,"CASPIAN, CASPIAN, CASPIAN, CASPIAN, CASPIAN",yüz,73254,3,"VECTOR, VECTOR, VECTOR, VECTOR, VECTOR",Player 2,"Apocalypse, Apocalypse, FortressoftheLions, Apocalypse, Brawlhaven"
59863893,2023-04-28,2023,Brawlhalla - Spring Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"CASPIAN, CASPIAN, CASPIAN, CASPIAN",megD,142100,1,"ASURI, EMBER, ASURI, ASURI",Player 1,"Apocalypse, DemonIsland, Apocalypse, Apocalypse"
59863888,2023-04-28,2023,Brawlhalla - Spring Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"CASPIAN, CASPIAN, CASPIAN",Sgrape,76648,0,"MIRAGE, MIRAGE, MIRAGE",Player 1,"MiamiDome, Brawlhaven, MiamiDome"
59136343,2023-04-07,2023,DreamHack San Diego 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,2,"PETRA, PETRA, PETRA, PETRA, MORDEX",luna,51494,3,"LUCIEN, LUCIEN, LUCIEN, LUCIEN, LUCIEN",Player 2,"Brawlhaven, Brawlhaven, Apocalypse, Brawlhaven, Apocalypse"
59136281,2023-04-07,2023,DreamHack San Diego 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,2,Not Reported,Impala,168635,3,Not Reported,Player 2,Not Reported
59136275,2023-04-07,2023,DreamHack San Diego 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,"LUCIEN, LUCIEN, LUCIEN",Fiend,148891,0,"CASPIAN, CASPIAN, CASPIAN",Player 1,"DemonIsland, DemonIsland, Brawlhaven"
59067596,2023-04-07,2023,DreamHack San Diego 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,Not Reported,FryDasOle,149205,0,Not Reported,Player 1,Not Reported
59067592,2023-04-07,2023,DreamHack San Diego 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,3,Not Reported,UNSTOPPABLExGOD,73776,0,Not Reported,Player 1,Not Reported
59067584,2023-04-07,2023,DreamHack San Diego 2023,Brawlhalla (1v1),Yes,Zivai,2580895,EU,1,0,Not Reported,SMKI,156150,-1,Not Reported,Player 1,Not Reported
58496852,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"ASURI, ASURI, PETRA, PETRA",Sgrape,76648,1,"MIRAGE, MIRAGE, MIRAGE, MIRAGE",Player 1,"DemonIsland, DemonIsland, MiamiDome, WesternAirTemple"
58496851,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"PETRA, PETRA, PETRA",Sgrape,76648,0,"ORION, QUEEN_NAI, MIRAGE",Player 1,"Brawlhaven, DemonIsland, FortressoftheLions"
58496849,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"PETRA, PETRA, PETRA, PETRA",Kebabkoko,110410,1,"ULGRIM, ULGRIM, , ",Player 1,"DemonIsland, DemonIsland, DemonIsland, DemonIsland"
58496719,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"PETRA, PETRA, PETRA",Flamethrower,167835,0,"KAYA, KAYA, KAYA",Player 1,"Apocalypse, Apocalypse, Apocalypse"
58496711,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"LUCIEN, LUCIEN, PETRA, PETRA",Sarme,148054,1,"VAL, DIANA, DIANA, MORDEX",Player 1,"DemonIsland, DemonIsland, DemonIsland, DemonIsland"
58496385,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,lil mevv,149208,0,Not Reported,Player 1,Not Reported
58496353,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,Kazumi,148552,0,Not Reported,Player 1,Not Reported
58494618,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,Not Reported,ma2st4er5,158494,0,Not Reported,Player 1,Not Reported
58494605,2023-03-25,2023,Europe - Spring Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,Not Reported,Etyline,114766,0,Not Reported,Player 1,Not Reported
58225589,2023-03-18,2023,Slam Rock 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,0,", , ",TheNinja729,149218,3,", , ",Player 2,"Apocalypse, Apocalypse, Apocalypse"
58225588,2023-03-18,2023,Slam Rock 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,3,"FAIT, , , FAIT",Fozey,118096,1,"RAGNIR, ORION, CASPIAN, CASPIAN",Player 1,"Apocalypse, DemonIsland, Brawlhaven, DemonIsland"
58225586,2023-03-18,2023,Slam Rock 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,3,"PETRA, , PETRA, PETRA, ",Pavelski,120660,2,", , , , ",Player 1,"Brawlhaven, DemonIsland, DemonIsland, DemonIsland, DemonIsland"
58225374,2023-03-18,2023,Slam Rock 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,2,Not Reported,acno?,144399,0,Not Reported,Player 1,Not Reported
58225370,2023-03-18,2023,Slam Rock 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,2,Not Reported,heartbleat,78710,1,Not Reported,Player 1,Not Reported
58225366,2023-03-18,2023,Slam Rock 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,2,Not Reported,Rayzox,145683,0,Not Reported,Player 1,Not Reported
58225302,2023-03-18,2023,Slam Rock 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,1,Not Reported,Fozey,118096,2,Not Reported,Player 2,Not Reported
58223648,2023-03-18,2023,Slam Rock 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,2,Not Reported,TheLeo,148207,0,Not Reported,Player 1,Not Reported
58223640,2023-03-18,2023,Slam Rock 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,2,PETRA,Addy,48081,0,LUCIEN,Player 1,Not Reported
58223624,2023-03-18,2023,Slam Rock 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,2,Not Reported,Pazar,154837,0,Not Reported,Player 1,Not Reported
58223592,2023-03-18,2023,Slam Rock 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,2,Not Reported,Tume,150436,0,Not Reported,Player 1,Not Reported
57924097,2023-03-11,2023,Brawlhalla - Winter Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,"VAL, VAL, VAL, VAL, MORDEX",STING RAY,81144,3,"DUSK, ORION, BRYNN, DUSK, DUSK",Player 2,"Brawlhaven, Brawlhaven, Brawlhaven, Brawlhaven, Brawlhaven"
57924094,2023-03-11,2023,Brawlhalla - Winter Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,2,"ASURI, MORDEX, MORDEX, PETRA, ASURI",luna,51494,3,"LUCIEN, LUCIEN, LUCIEN, LUCIEN, LUCIEN",Player 2,"DemonIsland, DemonIsland, DemonIsland, DemonIsland, DemonIsland"
57924090,2023-03-11,2023,Brawlhalla - Winter Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,1,"HATTORI, ASURI, PETRA, HATTORI",SAC,113328,3,"ASURI, ASURI, ASURI, ASURI",Player 2,"Brawlhaven, DemonIsland, Apocalypse, Brawlhaven"
57924085,2023-03-11,2023,Brawlhalla - Winter Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"ASURI, ASURI, ASURI",Kyna,135748,0,"ASURI, ASURI, CASSIDY",Player 1,"DemonIsland, DemonIsland, Brawlhaven"
57924080,2023-03-11,2023,Brawlhalla - Winter Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,"ASURI, PETRA, PETRA, ASURI",Neeze,149303,1,"ASURI, LUCIEN, ASURI, ASURI",Player 1,"Brawlhaven, Brawlhaven, Apocalypse, Brawlhaven"
57924075,2023-03-11,2023,Brawlhalla - Winter Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,1,"ASURI, ASURI, ASURI, PETRA",Raydish,160000,3,"PETRA, PETRA, PETRA, PETRA",Player 2,"Brawlhaven, Brawlhaven, DemonIsland, Brawlhaven"
57924072,2023-03-11,2023,Brawlhalla - Winter Royale 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,0,Not Reported,Machèèèèté,6296,-1,Not Reported,Player 1,Not Reported
57154432,2023-02-18,2023,Love and War 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,-1,Not Reported,T$,154980,-1,Not Reported,Draw,Not Reported
57154296,2023-02-18,2023,Love and War 2023,Brawlhalla 1v1,No,Zivai,2580895,EU,1,-1,Not Reported,lg,156891,0,Not Reported,Player 2,Not Reported
56645991,2023-02-04,2023,Europe - Winter Championship 2023,Brawlhalla Championship 1v1,Yes,Zivai,2580895,EU,1,3,Not Reported,KiXe,148311,0,Not Reported,Player 1,Not Reported
